artifact_name,transitions,image_link
Two salt-cellars,"{1946: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-deux-salieres.jpg?1527828284
Jarres <i>(zir)</i> avec leurs supports,"{1980: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-jarres-ltigtzirltigt-avec-leurs.jpg?1527818501
Grinning mask,"{}{Late 7th century-early 6th century: Tunisia}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-masque-grimacant.jpg?1527832252
Le roi AmГ©nophis IV-AkhГ©naton,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-roi-amenophis-akhenaton.jpg?1527818305
Ange portant deux burettes,"{1907: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-ange-portant-deux-burettes.jpg?1527817092
Jester with a Lute,"{1984: {'lat': 48.8606111, 'lng': 2.337644}}{1666: Antwerp}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-bouffon-luth.jpg?1527830107
TГЄte de cavalier,"{1896: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-tete-cavalier.jpg?1527816804
"<i>Portrait of Lisa Gherardini</i>, wife of Francesco del Giocondo, known as the <i>Mona Lisa</i> (the <i>Joconde</i> in French)","{1518: {'lat': 48.8606111, 'lng': 2.337644}}{1519: Vinci}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-de-lisa-gherardini-epouse-de-francesco-del-giocondo-dite-monna-lisa-la-gioconda-ou-la-jocon.jpg?1527831862
Portrait of an Old Man and a Boy,"{1880: {'lat': 48.8606111, 'lng': 2.337644}}{1449 - Florence: Florence}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-d039un-vieillard-d039un.jpg?1527831967
"Portrait de femme souriante, coiffГ©e d'un bonnet","{1671: {'lat': 48.8606111, 'lng': 2.337644}}{1528: Wurzburg}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-de-femme-souriante-coiffee-d-un-bonnet_0.jpg?1527837781
"Portrait de jeune femme en buste, souriant","{1671: {'lat': 48.8606111, 'lng': 2.337644}}{1522: Augsburg}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-de-jeune-femme-en-buste-souriant_0.jpg?1527837995
Le dieu BГЁs,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-dieu-bes.jpg?1527818669
Le Pied-bot,"{1869: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-pied-bot.jpg?1527819257
ScГЁne de la comГ©die italienne : une pantomime,"{15 November 1775: {'lat': 48.8606111, 'lng': 2.337644}}{Between 1697 and 1718: Langres}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-scene-de-la-comedie-italienne-une-pantomime_1.jpg?1527836382
Grinning mask,"{}{Late 7th century-early 6th century: Tunisia}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-masque-grimacant.jpg?1527832252
Amphore,"{1858: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-amphore_0.jpg?1527816944
Vase dГ©corГ© de quatre danseuses,"{1966: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-vase-decore-quatre-danseuses.jpg?1527821399
"The Muses Clio, Euterpe and Thalia","{8057: {'lat': 48.8606111, 'lng': 2.337644}}{About 1652-1655: Euterpe}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-clio-euterpe-thalie.jpg?1527831668
The Concert Group,"{1624: {'lat': 48.8606111, 'lng': 2.337644}}{1624: Utrecht}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-concert.jpg?1527830030
Conversation dans un parc,"{1952: {'lat': 48.8606111, 'lng': 2.337644}}{1788: Suffolk}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-conversation-dans-parc.jpg?1527819650
Casque de gladiateur <i>thrace</i>,"{1892: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-casque-gladiateur-ltigtthraceltigt.jpg?1492565918
CandГ©labre ou thymiatГ©rion (brГ»le-parfum) Г  fГ»t figurГ©Danseuse aux crotales,"{3145: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-candelabre-thymiaterion-brule-parfum.jpg?1527816980
"Le CortГЁge du boeuf gras, dit CortГЁge du ""boeuf de PГўques''","{1783: {'lat': 48.8606111, 'lng': 2.337644}}{1668: Haarlem}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-cortege-boeuf-gras-dit.jpg?1527819475
"Pierrot, formerly known as Gilles","{1869: {'lat': 48.8606111, 'lng': 2.337644}}{1721: Valenciennes}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-pierrot-dit-autrefois-gilles_2.jpg?1527830560
Sarcophage des Muses,"{1815: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-sarcophage-des-muses.jpg?1527816991
La Kermesse ou Noce de village,"{1685: {'lat': 48.8606111, 'lng': 2.337644}}{1640: Siegen}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-kermesse-noce-village.jpg?1527819530
"Jeu de parcours, dit ""jeu de 58 trous""","{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-jeu-parcours-dit-quotjeu.jpg?1527823424
Joueurs de cartes dans un riche intГ©rieur,"{1801: {'lat': 48.8606111, 'lng': 2.337644}}{1684: Rotterdam}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-joueurs-cartes-dans-riche.jpg?1527819500
Backgammon board,"{1852: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-echiquier-jeu-trictrac.jpg?1527827193
"""Saint Louis"" chessboard","{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-echiquier-dit-saint-louis.jpg?1528507860
Coupe Г  l'aurige vainqueur,"{1971: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-coupe-l039aurige-vainqueur.jpg?1492565640
"Athena holding a discus, called ""The Discophoros""","{1807: {'lat': 48.8606111, 'lng': 2.337644}}{1st-2nd century: Imperial}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-athena-holding-discus-called.jpg?1492573938
"Plateau de jeu des 58 trous, en forme d'hippopotame","{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-plateau-jeu-des-trous.jpg?1527818976
BoГ®te de jeu au nom d'ImenmГЁs,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-boite-jeu-nom-d039imenmes.jpg?1527818997
Knuckle-bone player,"{1861: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-joueuse-d039osselets.jpg?1527824261
Casque de gladiateur <i>thrace</i>,"{1892: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-casque-gladiateur-ltigtthraceltigt.jpg?1492565918
Athlete,"{1684: {'lat': 48.8606111, 'lng': 2.337644}}{Early 5th century: BC

Production of Magna Graecia}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-athlete.jpg?1527824172
Osselets,"{1830: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-osselets.jpg?1527819021
Fight at the New Inn,"{1941: {'lat': 48.8606111, 'lng': 2.337644}}{Last quarter of 18th century: Madrid}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-rixe-devant-l039auberge-nouvelle.jpg?1527826305
Wrestler,"{1870: {'lat': 48.8606111, 'lng': 2.337644}}{1st century: Augustodunum}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-lutteur.jpg?1527824676
The Cheat with the Ace of Diamonds,"{1972: {'lat': 48.8606111, 'lng': 2.337644}}{About 1635-1638: Seille}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-tricheur_19.jpg?1527831407
Les Joueurs de morra,"{2001: {'lat': 48.8606111, 'lng': 2.337644}}{1660/1670: Amsterdam}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-les-joueurs-morra.jpg?1527819332
Trois baguettes de jeu,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-trois-baguettes-jeu.jpg?1527818982
Jouets,"{1973: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-jouets.jpg?1527818484
Bowl,"{1897: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-bassin.jpg?1527826897
Casket medallion: fantastic bird,"{1909: {'lat': 48.8606111, 'lng': 2.337644}}{between 1107 and 1119: Conques}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-medaillon-coffret-oiseau-fantastique.jpg?1527829078
Chaise,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-chaise.jpg?1527818320
Naked woman,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-femme-nue_3.jpg?1527829730
Vases au nom de RamsГЁs II,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-vases-nom-ramses.jpg?1527818801
Hippopotame,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-hippopotame.jpg?1527819094
Lapis-lazuli nef,"{1673: {'lat': 48.8606111, 'lng': 2.337644}}{16th century: Italy}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-nef-lapis-lazuli.jpg?1527827921
"Portrait of Madame Charles-Louis Trudaine, nГ©e Marie-Louise Micault de Courbeton (1769-1802), formerly known as Portrait of Madame Chalgrin, nГ©e Vernet","{1890: {'lat': 48.8606111, 'lng': 2.337644}}{1792: Paris}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-madame-charles-louis-trudaine.jpg?1527830909
Medallion: The Coronation of the Virgin,"{1806					                    

N 1218: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-medailon-couronnement-vierge.jpg?1527827402
MosaГЇque de solВ : le jugement de PГўris,"{1932Don: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-mosaique-sol%C2%A0-jugement-paris.jpg?1492565926
Peinture : chГЁvre bleue,"{1929 - 1931: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-peinture-chevre-bleue.jpg?1527822305
Ewer,"{1900: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-aiguiere.jpg?1527827578
"Panneau : sphinx affrontГ©s sous le globe ailГ©,emblГЁme royal et divin","{1911: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-panneau-sphinx-affrontes-sous.jpg?1527823237
Retable of the Crucifixion,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-retable-crucifixion_0.jpg?1527827391
Collier de SennГ©fer,"{1930: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-collier-sennefer.jpg?1527818838
The Coronation of the Virgin,"{1812: {'lat': 48.8606111, 'lng': 2.337644}}{1430-32: Florence}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-couronnement-vierge_0.jpg?1527832020
Three fauteuils (armchairs) and three chaises en cabriolet (upholstered chairs with concave backs),"{1795: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-trois-fauteuils-trois-chaises.jpg?1527826526
Le roi AmГ©nophis IV-AkhГ©naton,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-roi-amenophis-akhenaton.jpg?1527818305
Togatus with a head of the emperor Augustus added,"{1815: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-ltigttogatusltigt-complete-d039une-tete.jpg?1527824852
"Corps de femme, sans doute NГ©fertiti","{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-corps-femme-sans-doute.jpg?1527818434
The emperor Caracalla,"{1957: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-l039empereur-caracalla.jpg?1492574796
"Charles I, King of England (1600-1649), also known as Le Roi Г  la chasse","{1775: {'lat': 48.8606111, 'lng': 2.337644}}{1600-1649: Le Roi Г}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-charles-ier-roi-d039angleterre.jpg?1527830446
Cleopatra Dying,"{}{1726: AcadГ}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-cleopatre-mourant.jpg?1527826027
Le Roi RamsГЁs II,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-roi-ramses.jpg?1527818891
"EpГ©e du sacre dite ""de Charlemagne"" ou ""Joyeuse""","{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-epee-sacre-dite-quotde.jpg?1527817967
Crown of Louis XV,"{1729Assigned: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-couronne-louis.jpg?1527828156
L'empereur Hadrien,"{1984: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-l039empereur-hadrien.jpg?1527817017
Equestrian statue: Charlemagne or Charles the Bald,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-statuette-equestre-quotcharlemagnequot-charles.jpg?1527828664
Chapel dorГ©В ; couronneВ ; appliques,"{1984: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-chapel-dore%C2%A0-couronne%C2%A0-appliques.jpg?1527818187
"Gudea, Prince of Lagash<br/>Seated statue dedicated to the god Ningishzida","{1903: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-gudea-prince-lagashstatue-assise.jpg?1527832656
Portrait d'Henri II et de Catherine de MГ©dicis,"{14 May 1912: {'lat': 48.8606111, 'lng': 2.337644}}{Between 1561-62 and 1572: Beauvais}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-d-henri-ii-et-de-catherine-de-medicis_0.jpg?1527838264
Henri IV as a child,"{}{1824: Monaco}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-henri-enfant.jpg?1527825343
Juba I,"{1895: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-juba-ier.jpg?1492574763
Juba II,"{1882: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-juba.jpg?1527817031
"Le roi Childebert, fondateur de l'abbaye de Saint-Germain-des-PrГ©s","{1851: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-roi-childebert-fondateur-l039abbaye.jpg?1527817073
"Code de Hammurabi, roi de Babylone","{1901 - 1902: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-code-hammurabi-roi-babylone_1.jpg?1527822074
Diptych panel in five parts: the Emperor Triumphant (Justinian?),"{1899: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-feuillet-diptyque-cinq-parties.jpg?1527828696
L'impГ©ratrice Livie,"{1860: {'lat': 48.8606111, 'lng': 2.337644}}{31: Livie}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-l039imperatrice-livie.jpg?1527817041
"Portrait of Louis XIV (1638-1715), King of France","{7492: {'lat': 48.8606111, 'lng': 2.337644}}{1701: France}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-louis-xiv-1638-1715.jpg?1527831687
The emperor Marcus Aurelius,"{1807: {'lat': 48.8606111, 'lng': 2.337644}}{Between AD 180 and 183: Italy}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-l039empereur-marc-aurele.jpg?1492574613
Box mirror: portrait of Louis XIII,"{1986: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-miroir-ouvrant-portrait-louis.jpg?1527827506
La peinture deВ  l'Investiture,"{1935 - 1936: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-peinture-de%C2%A0-l039investiture.jpg?1527822594
"Portrait of Alexander the Great (356-323 BC), called ""Hermes Azara""","{1803: {'lat': 48.8606111, 'lng': 2.337644}}{1st-2nd century: Italy}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-alexander-great-356.jpg?1527824023
"Portrait of FranГ§ois I, King of France (1494-1547)","{}{1540-41: France}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-portrait-francois-ier-roi.jpg?1527831697
The emperor Gallianus,"{}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-l039empereur-gallien.jpg?1527824700
Queen Tiy next to King Amenhotep III,"{1962: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-reine-tiy-aux-cotes.jpg?1527829507
The emperor Septimus Severus,"{1851: {'lat': 48.8606111, 'lng': 2.337644}}{}{2019-07-21 00:35:34.415801:{'lat': 48.8606111, 'lng': 2.337644}}",https://www.louvre.fr/sites/default/files/imagecache/140x87/medias/medias_images/images/louvre-l039empereur-septime-severe.jpg?1527824729
